id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawled_at
2520707615,https://www.vivareal.com.br/imovel/casa-3-quartos-santa-felicidade-bairros-curitiba-com-garagem-70m2-aluguel-RS1300-id-2520707615/,"Casa com 3 Quartos para Aluguel, 70m²","Avenida Vereador Toaldo Túlio, 1567 - Santa Felicidade, Curitiba - PR",70,3 Quartos,1 Banheiro,1 Vaga,Área de serviço,R$ 1.300 /mês,R$ 20,2021-06-18 10:43
2509159893,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-26m2-aluguel-RS1500-id-2509159893/,"Apartamento com Quarto para Aluguel, 26m²","Rua Visconde de Nacar, 529 - Centro, Curitiba - PR",26,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Varanda|Elevador|Cozinha|Interfone,R$ 1.500 /mês,R$ 360,2021-06-18 10:43
2514378575,https://www.vivareal.com.br/imovel/sala-comercial-centro-civico-bairros-curitiba-62m2-aluguel-RS2600-id-2514378575/,"Sala/Conjunto para Aluguel, 62m²","Avenida Cândido de Abreu - Centro Cívico, Curitiba - PR",62,-- Quarto,1 Banheiro,-- Vaga,Ar-condicionado,R$ 2.600 /mês,,2021-06-18 10:43
2516990767,https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-83m2-aluguel-RS3600-id-2516990767/,"Apartamento com 2 Quartos para Aluguel, 83m²","Rua Bruno Filgueira, 1262 - Batel, Curitiba - PR",83,2 Quartos,1 Banheiro,-- Vaga,Piscina|Churrasqueira|Varanda|Academia|Condomínio fechado,R$ 3.600 /mês,R$ 1.376,2021-06-18 10:43
2519550314,https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-73m2-aluguel-RS1150-id-2519550314/,"Apartamento com Quarto para Aluguel, 73m²","Rua Brasílio Itiberê - Rebouças, Curitiba - PR",73,1 Quarto,1 Banheiro,1 Vaga,Condomínio fechado,R$ 1.150 /mês,,2021-06-18 10:43
2513487904,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-44m2-aluguel-RS1080-id-2513487904/,"Apartamento com Quarto para Aluguel, 44m²","Rua Francisco Torres, 143 - Centro, Curitiba - PR",44,1 Quarto,1 Banheiro,-- Vaga,Academia|Elevador|Salão de festas,R$ 1.080 /mês,R$ 430,2021-06-18 10:44
2522513179,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-177m2-aluguel-RS2450-id-2522513179/,"Apartamento com 4 Quartos para Aluguel, 177m²","Avenida Visconde de Guarapuava, 4277 - Centro, Curitiba - PR",177,4 Quartos,1 Banheiro,2 Vagas,Condomínio fechado|Garagem|Cozinha,R$ 2.450 /mês,R$ 1.247,2021-06-18 10:44
2505698096,https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-60m2-aluguel-RS1250-id-2505698096/,"Apartamento com 3 Quartos para Aluguel, 60m²","Rua Alberto Stenzowski, 110 - Novo Mundo, Curitiba - PR",60,3 Quartos,1 Banheiro,1 Vaga,Mobiliado|Churrasqueira|Elevador|Condomínio fechado|Cozinha,R$ 1.250 /mês,R$ 480,2021-06-18 10:44
2518079513,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-89m2-aluguel-RS900-id-2518079513/,"Apartamento com 2 Quartos para Aluguel, 89m²","Rua dos Josefinos, 87 - Água Verde, Curitiba - PR",89,2 Quartos,1 Banheiro,1 Vaga,Aceita animais|Acesso para deficientes,R$ 900 /mês,R$ 345,2021-06-18 10:44
2523313110,https://www.vivareal.com.br/imovel/sobrado-3-quartos-pilarzinho-bairros-curitiba-140m2-aluguel-RS3200-id-2523313110/,"Casa com 3 Quartos para Aluguel, 140m²","Rua São Geraldo, 101 - Pilarzinho, Curitiba - PR",140,3 Quartos,2 Banheiros,-- Vaga,Piscina|Cozinha,R$ 3.200 /mês,,2021-06-18 10:44
2523701490,https://www.vivareal.com.br/imovel/sobrado-3-quartos-campo-comprido-bairros-curitiba-com-garagem-163m2-aluguel-RS2600-id-2523701490/,"Casa com 3 Quartos para Aluguel, 163m²","Campo Comprido, Curitiba - PR",163,3 Quartos,2 Banheiros,1 Vaga,Churrasqueira|Ar-condicionado|Área de serviço|Armário embutido|Interfone,R$ 2.600 /mês,R$ 30,2021-06-18 10:44
2523593984,https://www.vivareal.com.br/imovel/apartamento-3-quartos-pinheirinho-bairros-curitiba-com-garagem-61m2-aluguel-RS1500-id-2523593984/,"Apartamento com 3 Quartos para Aluguel, 61m²","Rua Reinaldo Stocco - Pinheirinho, Curitiba - PR",61,3 Quartos,2 Banheiros,1 Vaga,Piscina|Cozinha|Interfone|Sistema de alarme,R$ 1.500 /mês,R$ 350,2021-06-18 10:44
2492672291,https://www.vivareal.com.br/imovel/ponto-comercial-ahu-bairros-curitiba-com-garagem-118m2-aluguel-RS8000-id-2492672291/,"Ponto comercial/Loja/Box para Aluguel, 118m²","Rua Mateus Leme, 2690 - Ahú, Curitiba - PR",118,-- Quarto,-- Banheiro,18 Vagas,None,R$ 8.000 /mês,,2021-06-18 10:44
2523300408,https://www.vivareal.com.br/imovel/sobrado-4-quartos-boqueirao-bairros-curitiba-com-garagem-150m2-aluguel-RS1850-id-2523300408/,"Sobrado com 4 Quartos para Aluguel, 150m²","Rua Cascavel, 2738 - Boqueirão, Curitiba - PR",150,4 Quartos,2 Banheiros,1 Vaga,Churrasqueira|Área de serviço|Sala de jantar,R$ 1.850 /mês,,2021-06-18 10:44
2511269608,https://www.vivareal.com.br/imovel/sala-comercial-centro-bairros-curitiba-32m2-aluguel-RS1250-id-2511269608/,"Sala/Conjunto para Aluguel, 32m²","Rua Nunes Machado, 131 - Centro, Curitiba - PR",32,-- Quarto,2 Banheiros,-- Vaga,None,R$ 1.250 /mês,,2021-06-18 10:44
2444881481,https://www.vivareal.com.br/imovel/sala-comercial-mossungue-bairros-curitiba-com-garagem-6m2-aluguel-RS1200-id-2444881481/,"Sala/Conjunto para Aluguel, 6m²","Rua João Domachoski, 132 - Mossunguê, Curitiba - PR",6,-- Quarto,4 Banheiros,2 Vagas,Conexão à internet|Sistema de alarme|Recepção|Circuito de segurança,R$ 1.200 /mês,,2021-06-18 10:44
2450987593,https://www.vivareal.com.br/imovel/sala-comercial-centro-bairros-curitiba-31m2-aluguel-RS700-id-2450987593/,"Sala/Conjunto para Aluguel, 31m²","Alameda Doutor Carlos de Carvalho, 655 - Centro, Curitiba - PR",31,-- Quarto,1 Banheiro,-- Vaga,None,R$ 700 /mês,,2021-06-18 10:44
2493438961,https://www.vivareal.com.br/imovel/imovel-comercial-batel-bairros-curitiba-190m2-aluguel-RS7000-id-2493438961/,"Imóvel comercial para Aluguel, 190m²","Avenida Vicente Machado, 1082 - Batel, Curitiba - PR",190,-- Quarto,2 Banheiros,-- Vaga,None,R$ 7.000 /mês,,2021-06-18 10:44
2518084625,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-36m2-aluguel-RS850-id-2518084625/,"Apartamento com Quarto para Aluguel, 36m²","Alameda Prudente de Moraes, 316 - Centro, Curitiba - PR",36,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Elevador|Aceita animais|Área de serviço|Salão de festas,R$ 850 /mês,R$ 260,2021-06-18 10:44
2522864380,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-185m2-aluguel-RS2200-id-2522864380/,"Apartamento com 4 Quartos para Aluguel, 185m²","Travessa Frei Caneca, 55 - Centro, Curitiba - PR",185,4 Quartos,3 Banheiros,1 Vaga,Mobiliado|Aceita animais,R$ 2.200 /mês,R$ 1.500,2021-06-18 10:44
2497482234,https://www.vivareal.com.br/imovel/sala-comercial-bigorrilho-bairros-curitiba-com-garagem-150m2-aluguel-RS6500-id-2497482234/,"Sala/Conjunto para Aluguel, 150m²","Rua Padre Anchieta, 2454 - Bigorrilho, Curitiba - PR",150,-- Quarto,4 Banheiros,4 Vagas,None,R$ 6.500 /mês,,2021-06-18 10:44
2519747658,https://www.vivareal.com.br/imovel/apartamento-4-quartos-mossungue-bairros-curitiba-com-garagem-580m2-aluguel-RS25000-id-2519747658/,"Apartamento com 4 Quartos para Aluguel, 580m²","Rua Paulo Gorski, 2320 - Mossunguê, Curitiba - PR",580,4 Quartos,6 Banheiros,4 Vagas,Piscina|Churrasqueira|Varanda|Elevador|Quintal,R$ 25.000 /mês,R$ 37,2021-06-18 10:44
2509977208,https://www.vivareal.com.br/imovel/apartamento-1-quartos-champagnat-bairros-curitiba-com-garagem-45m2-venda-RS415000-id-2509977208/,Apartamento com Quarto para Venda/Aluguel 45m²,"Champagnat, Curitiba - PR",45,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Piscina|Churrasqueira|Área de serviço|Armário na cozinha,"R$ 2.000 /mês
R$ 415.000",R$ 525,2021-06-18 10:44
2521256600,https://www.vivareal.com.br/imovel/flat-1-quartos-centro-bairros-curitiba-29m2-aluguel-RS990-id-2521256600/,"Flat com Quarto para Aluguel, 29m²","Rua Brigadeiro Franco, 1826 - Centro, Curitiba - PR",29,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Piscina|Churrasqueira|Cozinha|Segurança 24h,R$ 990 /mês,R$ 625,2021-06-18 10:44
2516990881,https://www.vivareal.com.br/imovel/apartamento-3-quartos-reboucas-bairros-curitiba-com-garagem-137m2-venda-RS499000-id-2516990881/,Apartamento com 3 Quartos para Venda/Aluguel 137m²,"Rua Brigadeiro Franco - Rebouças, Curitiba - PR",137,3 Quartos,3 Banheiros,1 Vaga,None,"R$ 1.950 /mês
R$ 499.000",R$ 750,2021-06-18 10:44
2521071332,https://www.vivareal.com.br/imovel/apartamento-1-quartos-novo-mundo-bairros-curitiba-com-garagem-59m2-aluguel-RS1250-id-2521071332/,"Apartamento com Quarto para Aluguel, 59m²","Rua Pedro Américo, 505 - Novo Mundo, Curitiba - PR",59,1 Quarto,2 Banheiros,1 Vaga,None,R$ 1.250 /mês,R$ 550,2021-06-18 10:44
2507680004,https://www.vivareal.com.br/imovel/casa-3-quartos-sao-lourenco-bairros-curitiba-com-garagem-280m2-aluguel-RS4750-id-2507680004/,"Casa com 3 Quartos para Aluguel, 280m²","Rua Doutor Nelson de Souza Pinto, 874 - São Lourenço, Curitiba - PR",280,3 Quartos,4 Banheiros,5 Vagas,Churrasqueira|Área de serviço|Sala de jantar,R$ 4.750 /mês,,2021-06-18 10:44
2514243747,https://www.vivareal.com.br/imovel/sala-comercial-centro-bairros-curitiba-com-garagem-30m2-aluguel-RS900-id-2514243747/,"Sala/Conjunto para Aluguel, 30m²","Rua Marechal Deodoro - Centro, Curitiba - PR",30,-- Quarto,1 Banheiro,1 Vaga,None,R$ 900 /mês,,2021-06-18 10:44
2513232080,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-43m2-aluguel-RS600-id-2513232080/,"Apartamento com Quarto para Aluguel, 43m²","Rua Vinte e Quatro de Maio, 253 - Centro, Curitiba - PR",43,1 Quarto,1 Banheiro,-- Vaga,None,R$ 600 /mês,R$ 500,2021-06-18 10:44
2517471996,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-61m2-aluguel-RS1100-id-2517471996/,"Apartamento com 2 Quartos para Aluguel, 61m²","Avenida Presidente Affonso Camargo, 955 - Cristo Rei, Curitiba - PR",61,2 Quartos,2 Banheiros,1 Vaga,Área de serviço|Sala de jantar,R$ 1.100 /mês,R$ 458,2021-06-18 10:44
2507550627,https://www.vivareal.com.br/imovel/galpao-deposito-armazem-cidade-industrial-bairros-curitiba-7820m2-aluguel-RS60000-id-2507550627/,"Galpão/Depósito/Armazém para Aluguel, 7820m²","Avenida das Nações, 801 - Cidade Industrial, Araucária - PR",7820,-- Quarto,-- Banheiro,-- Vaga,None,R$ 60.000 /mês,,2021-06-18 10:44
2510591988,https://www.vivareal.com.br/imovel/sala-comercial-centro-bairros-curitiba-22m2-aluguel-RS670-id-2510591988/,"Sala/Conjunto para Aluguel, 22m²","Rua Emiliano Perneta, 390 - Centro, Curitiba - PR",22,-- Quarto,-- Banheiro,-- Vaga,None,R$ 670 /mês,,2021-06-18 10:44
2523062900,https://www.vivareal.com.br/imovel/apartamento-2-quartos-umbara-bairros-curitiba-com-garagem-55m2-aluguel-RS700-id-2523062900/,"Apartamento com 2 Quartos para Aluguel, 55m²","Rua Luiz Nichele, 132 - Umbara, Curitiba - PR",55,2 Quartos,1 Banheiro,1 Vaga,Garagem,R$ 700 /mês,,2021-06-18 10:44
2511037778,https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-58m2-aluguel-RS1300-id-2511037778/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Brigadeiro Franco, 2454 - Batel, Curitiba - PR",58,2 Quartos,1 Banheiro,1 Vaga,None,R$ 1.300 /mês,R$ 630,2021-06-18 10:44
2520591571,https://www.vivareal.com.br/imovel/kitnet-1-quartos-prado-velho-bairros-curitiba-com-garagem-34m2-aluguel-RS1400-id-2520591571/,"Apartamento com Quarto para Aluguel, 34m²","Rua Jóquei Clube - Prado Velho, Curitiba - PR",34,1 Quarto,1 Banheiro,1 Vaga,Churrasqueira|Varanda|Lavanderia,R$ 1.400 /mês,R$ 300,2021-06-18 10:44
2521729604,https://www.vivareal.com.br/imovel/sala-comercial-ahu-bairros-curitiba-42m2-aluguel-RS2200-id-2521729604/,"Sala/Conjunto para Aluguel, 42m²","Avenida Anita Garibaldi, 850 - Ahú, Curitiba - PR",42,-- Quarto,1 Banheiro,-- Vaga,Condomínio fechado,R$ 2.200 /mês,,2021-06-18 10:44
2513255239,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-149m2-venda-RS1290909-id-2513255239/,Apartamento com 3 Quartos para Venda/Aluguel 149m²,"Rua Urbano Lopes - Cristo Rei, Curitiba - PR",149,3 Quartos,3 Banheiros,3 Vagas,None,"R$ 9.100 /mês
R$ 1.290.909",R$ 750,2021-06-18 10:44
2498513076,https://www.vivareal.com.br/imovel/sala-comercial-juveve-bairros-curitiba-42m2-aluguel-RS1700-id-2498513076/,"Sala/Conjunto para Aluguel, 42m²","Avenida João Gualberto, 1731 - Juvevê, Curitiba - PR",42,-- Quarto,2 Banheiros,-- Vaga,Elevador,R$ 1.700 /mês,,2021-06-18 10:44
2521866176,https://www.vivareal.com.br/imovel/lote-terreno-guabirotuba-bairros-curitiba-3500m2-aluguel-RS30000-id-2521866176/,"Lote/Terreno para Aluguel, 3500m²","Avenida Senador Salgado Filho, 1700 - Guabirotuba, Curitiba - PR",3500,-- Quarto,-- Banheiro,-- Vaga,Plano,R$ 30.000 /mês,,2021-06-18 10:44
2507947202,https://www.vivareal.com.br/imovel/ponto-comercial-reboucas-bairros-curitiba-22m2-aluguel-RS1000-id-2507947202/,"Ponto comercial/Loja/Box para Aluguel, 22m²","Rebouças, Curitiba - PR",22,-- Quarto,1 Banheiro,-- Vaga,None,R$ 1.000 /mês,,2021-06-18 10:44
2505587502,https://www.vivareal.com.br/imovel/ponto-comercial-hugo-lange-bairros-curitiba-172m2-aluguel-RS5200-id-2505587502/,"Ponto comercial/Loja/Box para Aluguel, 172m²","Hugo Lange, Curitiba - PR",172,-- Quarto,-- Banheiro,-- Vaga,None,R$ 5.200 /mês,,2021-06-18 10:44
2494575152,https://www.vivareal.com.br/imovel/ponto-comercial-bom-retiro-bairros-curitiba-com-garagem-294m2-aluguel-RS18000-id-2494575152/,"Ponto comercial/Loja/Box para Aluguel, 294m²","Rua Carlos Pioli, 366 - Bom Retiro, Curitiba - PR",294,-- Quarto,5 Banheiros,12 Vagas,None,R$ 18.000 /mês,,2021-06-18 10:44
2523382730,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-89m2-aluguel-RS2300-id-2523382730/,"Apartamento com 3 Quartos para Aluguel, 89m²","Rua Professor Álvaro Jorge, 286 - Vila Izabel, Curitiba - PR",89,3 Quartos,2 Banheiros,2 Vagas,Churrasqueira|Varanda|Elevador|Ar-condicionado|Cozinha,R$ 2.300 /mês,R$ 500,2021-06-18 10:44
2494999031,https://www.vivareal.com.br/imovel/imovel-comercial-2-quartos-agua-verde-bairros-curitiba-com-garagem-148m2-aluguel-RS3000-id-2494999031/,"Casa com 2 Quartos para Aluguel, 148m²","Avenida Presidente Getúlio Vargas - Água Verde, Curitiba - PR",148,2 Quartos,3 Banheiros,2 Vagas,None,R$ 3.000 /mês,,2021-06-18 10:44
2505077666,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-39m2-aluguel-RS1200-id-2505077666/,"Apartamento com 2 Quartos para Aluguel, 39m²","Bigorrilho, Curitiba - PR",39,2 Quartos,1 Banheiro,1 Vaga,Cozinha,R$ 1.200 /mês,R$ 390,2021-06-18 10:44
2522952123,https://www.vivareal.com.br/imovel/galpao-deposito-armazem-orleans-bairros-curitiba-com-garagem-630m2-aluguel-RS10000-id-2522952123/,"Galpão/Depósito/Armazém para Aluguel, 630m²","Orleans, Curitiba - PR",630,-- Quarto,2 Banheiros,15 Vagas,Escritório,R$ 10.000 /mês,,2021-06-18 10:44
2515508193,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-49m2-aluguel-RS1100-id-2515508193/,"Apartamento com Quarto para Aluguel, 49m²","Avenida Visconde de Guarapuava, 2305 - Centro, Curitiba - PR",49,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Garagem|Cozinha|Playground|Salão de festas,R$ 1.100 /mês,R$ 358,2021-06-18 10:44
2500117842,https://www.vivareal.com.br/imovel/sala-comercial-batel-bairros-curitiba-37m2-aluguel-RS3150-id-2500117842/,"Sala/Conjunto para Aluguel, 37m²","Avenida Visconde de Guarapuava, 4628 - Batel, Curitiba - PR",37,-- Quarto,1 Banheiro,-- Vaga,Cozinha,R$ 3.150 /mês,,2021-06-18 10:44
2521758993,https://www.vivareal.com.br/imovel/sala-comercial-mossungue-bairros-curitiba-com-garagem-56m2-aluguel-RS1600-id-2521758993/,"Sala/Conjunto para Aluguel, 56m²","Rua Grã Nicco, 113 - Mossunguê, Curitiba - PR",56,-- Quarto,1 Banheiro,1 Vaga,Mobiliado|Elevador|Cozinha|Escritório|Interfone,R$ 1.600 /mês,,2021-06-18 10:44
2523143001,https://www.vivareal.com.br/imovel/ponto-comercial-batel-bairros-curitiba-30m2-aluguel-RS1100-id-2523143001/,"Ponto comercial/Loja/Box para Aluguel, 30m²","Alameda Doutor Carlos de Carvalho, 657 - Batel, Curitiba - PR",30,-- Quarto,-- Banheiro,-- Vaga,None,R$ 1.100 /mês,,2021-06-18 10:44
2523064562,https://www.vivareal.com.br/imovel/sobrado-3-quartos-uberaba-bairros-curitiba-com-garagem-106m2-aluguel-RS2700-id-2523064562/,"Casa com 3 Quartos para Aluguel, 106m²","Rua Maria Luiza Bazzani Natal, 398 - Uberaba, Curitiba - PR",106,3 Quartos,3 Banheiros,3 Vagas,Área de serviço|Armário na cozinha|Interfone,R$ 2.700 /mês,,2021-06-18 10:44
2516136267,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-52m2-venda-RS185000-id-2516136267/,Apartamento com Quarto para Venda/Aluguel 52m²,"Rua XV de Novembro, 1222 - Centro, Curitiba - PR",52,1 Quarto,1 Banheiro,-- Vaga,Elevador|Cozinha|Área de serviço|Interfone,"R$ 800 /mês
R$ 185.000",R$ 454,2021-06-18 10:44
2516027191,https://www.vivareal.com.br/imovel/apartamento-1-quartos-juveve-bairros-curitiba-31m2-aluguel-RS1150-id-2516027191/,"Apartamento com Quarto para Aluguel, 31m²","Rua Almirante Tamandaré - Juvevê, Curitiba - PR",31,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Área de serviço|Armário na cozinha|Interfone,R$ 1.150 /mês,R$ 210,2021-06-18 10:44
2522083876,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-62m2-aluguel-RS2900-id-2522083876/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Professor Dario Veloso, 36 - Vila Izabel, Curitiba - PR",62,2 Quartos,2 Banheiros,1 Vaga,Mobiliado|Churrasqueira|Condomínio fechado|Garagem|Cozinha,R$ 2.900 /mês,R$ 620,2021-06-18 10:44
2466799175,https://www.vivareal.com.br/imovel/apartamento-1-quartos-merces-bairros-curitiba-28m2-aluguel-RS1800-id-2466799175/,"Apartamento com Quarto para Aluguel, 28m²","Rua Brigadeiro Franco, 508 - Mercês, Curitiba - PR",28,1 Quarto,1 Banheiro,-- Vaga,None,R$ 1.800 /mês,R$ 329,2021-06-18 10:44
2476630451,https://www.vivareal.com.br/imovel/sala-comercial-1-quartos-bigorrilho-bairros-curitiba-38m2-aluguel-RS800-id-2476630451/,"Sala/Conjunto com Quarto para Aluguel, 38m²","Rua Padre Anchieta, 2454 - Bigorrilho, Curitiba - PR",38,1 Quarto,1 Banheiro,-- Vaga,Elevador|Ar-condicionado|Conexão à internet,R$ 800 /mês,,2021-06-18 10:44
2518540194,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-110m2-aluguel-RS1900-id-2518540194/,"Apartamento com 3 Quartos para Aluguel, 110m²","Batel, Curitiba - PR",110,3 Quartos,1 Banheiro,1 Vaga,Área de serviço|Armário embutido|Interfone,R$ 1.900 /mês,R$ 852,2021-06-18 10:44
2485063744,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-santo-inacio-bairros-curitiba-com-garagem-214m2-venda-RS1400000-id-2485063744/,Casa de condomínio com 3 Quartos para Venda/Aluguel 214m²,"Santo Inácio, Curitiba - PR",214,3 Quartos,4 Banheiros,4 Vagas,Piscina|Churrasqueira|Condomínio fechado|Ar-condicionado|Quadra poliesportiva,"R$ 5.000 /mês
R$ 1.400.000",R$ 1.000,2021-06-18 10:44
2520399089,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-taboao-bairros-curitiba-com-garagem-70m2-aluguel-RS2500-id-2520399089/,"Casa de condomínio com 3 Quartos para Aluguel, 70m²","Rua Cecília Mikosz - Taboão, Curitiba - PR",70,3 Quartos,3 Banheiros,1 Vaga,Varanda|Área de serviço|Armário na cozinha|Interfone|Copa,R$ 2.500 /mês,R$ 220,2021-06-18 10:44
2523652273,https://www.vivareal.com.br/imovel/casa-3-quartos-uberaba-bairros-curitiba-com-garagem-115m2-aluguel-RS1750-id-2523652273/,"Casa com 3 Quartos para Aluguel, 115m²","Rua Melancias, 50 - Uberaba, Curitiba - PR",115,3 Quartos,1 Banheiro,6 Vagas,Quintal|Área de serviço|Armário embutido|Armário na cozinha|Piso frio,R$ 1.750 /mês,,2021-06-18 10:44
2520630787,https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-rua-xv-bairros-curitiba-27m2-aluguel-RS1550-id-2520630787/,"Apartamento com Quarto para Aluguel, 27m²","Rua José de Alencar, 1125 - Alto da Rua XV, Curitiba - PR",27,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Piscina|Churrasqueira|Academia|Cozinha,R$ 1.550 /mês,R$ 338,2021-06-18 10:44
2519832556,https://www.vivareal.com.br/imovel/apartamento-2-quartos-batel-bairros-curitiba-com-garagem-87m2-aluguel-RS2100-id-2519832556/,"Apartamento com 2 Quartos para Aluguel, 87m²","Rua Desembargador Motta, 1600 - Batel, Curitiba - PR",87,2 Quartos,2 Banheiros,1 Vaga,Piscina|Churrasqueira|Academia|Elevador|Playground,R$ 2.100 /mês,R$ 671,2021-06-18 10:44
2522828928,https://www.vivareal.com.br/imovel/kitnet-1-quartos-bacacheri-bairros-curitiba-com-garagem-52m2-aluguel-RS1250-id-2522828928/,"Apartamento com Quarto para Aluguel, 52m²","Rua Eduardo Geronasso, 404 - Bacacheri, Curitiba - PR",52,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Churrasqueira|Elevador|Cozinha|Interfone,R$ 1.250 /mês,R$ 300,2021-06-18 10:44
2523777444,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-34m2-aluguel-RS1100-id-2523777444/,"Apartamento com Quarto para Aluguel, 34m²","Rua Nunes Machado, 79 - Centro, Curitiba - PR",34,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Piscina|Academia|Elevador|Condomínio fechado,R$ 1.100 /mês,R$ 271,2021-06-18 10:44
2522979950,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santo-inacio-bairros-curitiba-com-garagem-84m2-aluguel-RS1800-id-2522979950/,"Apartamento com 3 Quartos para Aluguel, 84m²","Avenida Cândido Hartmann, 3530 - Santo Inácio, Curitiba - PR",84,3 Quartos,2 Banheiros,1 Vaga,Churrasqueira|Condomínio fechado|Jardim|Área de serviço|Playground,R$ 1.800 /mês,R$ 400,2021-06-18 10:44
2517840689,https://www.vivareal.com.br/imovel/sala-comercial-2-quartos-centro-bairros-curitiba-47m2-aluguel-RS900-id-2517840689/,"Sala/Conjunto com 2 Quartos para Aluguel, 47m²","Rua Voluntários da Pátria, 475 - Centro, Curitiba - PR",47,2 Quartos,1 Banheiro,-- Vaga,Varanda|Elevador|Escritório|Conexão à internet|Interfone,R$ 900 /mês,,2021-06-18 10:44
2521324521,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-39m2-aluguel-RS1050-id-2521324521/,"Apartamento com Quarto para Aluguel, 39m²","Avenida Visconde de Guarapuava, 4303 - Centro, Curitiba - PR",39,1 Quarto,1 Banheiro,1 Vaga,Mobiliado|Garagem|Aquecimento|Vigia,R$ 1.050 /mês,R$ 494,2021-06-18 10:44
2517507957,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-29m2-aluguel-RS1100-id-2517507957/,"Apartamento com Quarto para Aluguel, 29m²","Rua Brigadeiro Franco, 1826 - Centro, Curitiba - PR",29,1 Quarto,1 Banheiro,-- Vaga,Mobiliado|Piscina|Churrasqueira|Academia|Cozinha,R$ 1.100 /mês,R$ 656,2021-06-18 10:44
2521617141,https://www.vivareal.com.br/imovel/ponto-comercial-centro-civico-bairros-curitiba-com-garagem-149m2-aluguel-RS6000-id-2521617141/,"Ponto comercial/Loja/Box para Aluguel, 149m²","Rua Mateus Leme - Centro Cívico, Curitiba - PR",149,-- Quarto,2 Banheiros,2 Vagas,None,R$ 6.000 /mês,,2021-06-18 10:44
2519521134,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-102m2-aluguel-RS4500-id-2519521134/,"Apartamento com 3 Quartos para Aluguel, 102m²","Avenida Visconde de Guarapuava, 4338 - Batel, Curitiba - PR",102,3 Quartos,3 Banheiros,1 Vaga,Área de serviço|Playground|Armário embutido|Interfone|Sala de jantar,R$ 4.500 /mês,R$ 700,2021-06-18 10:44
2502039870,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-29m2-aluguel-RS1100-id-2502039870/,"Apartamento com Quarto para Aluguel, 29m²","Rua Saldanha Marinho - Centro, Curitiba - PR",29,1 Quarto,1 Banheiro,-- Vaga,Elevador|Interfone,R$ 1.100 /mês,R$ 150,2021-06-18 10:44
